,year,weekNumber,month,distance,total_elevation_gain,elapsed_time,pr_count,average_speed,average_watts,average_temp,count
130,2015,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
131,2016,26,6.0,111.63399627097576,2419.2840419999998,31906.0,9.0,6.608333333333333,133.25,0.0,6.0
132,2017,26,6.0,171.70702299564948,6919.2704699999995,36917.0,6.0,8.0555,181.85,19.666666666666668,6.0
133,2018,26,6.0,142.54978247358608,4569.868106999999,30438.0,32.0,8.198,197.08571428571423,26.857142857142858,7.0
134,2019,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
135,2015,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
136,2016,27,6.0,34.82100683654444,775.2601289999999,9044.0,1.0,7.070399999999999,135.575,0.0,5.0
137,2017,27,6.0,164.11839651957737,6001.294236000001,32556.0,19.0,8.165200000000002,202.95999999999998,20.75,5.0
138,2018,27,6.0,62.54319453076445,2995.39779,12707.0,13.0,7.511,171.5,21.5,2.0
139,2019,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140,2015,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
141,2016,28,6.0,64.53896830329397,1039.3669439999999,14857.0,24.0,6.746666666666666,122.5,0.0,6.0
142,2017,28,6.0,159.7483530142946,6093.485559,31869.0,21.0,8.23775,195.02499999999998,20.5,4.0
143,2018,28,6.0,116.1672467371038,4423.871171999999,21634.0,9.0,8.606,217.8,18.25,4.0
144,2019,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
145,2015,29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
146,2016,29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
147,2017,29,6.428571428571429,224.32305779987567,10457.317542,48024.0,32.0,7.5922857142857145,180.64285714285714,21.333333333333332,7.0
148,2018,29,6.0,73.9875077688005,2490.1499700000004,14985.0,9.0,8.149799999999999,193.92,23.4,5.0
149,2019,29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
150,2015,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
151,2016,30,7.0,61.34282162834059,935.692716,320527.0,18.0,8.011666666666667,144.2,0.0,3.0
152,2017,30,7.0,158.56538222498446,7301.4871650000005,38398.0,27.0,7.899800000000001,185.28,19.25,5.0
153,2018,30,6.666666666666667,161.82628962088253,5934.037221,29692.0,43.0,8.908666666666667,212.03333333333333,20.5,6.0
154,2019,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
155,2015,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
156,2016,31,7.0,21.04425108763207,403.214007,5348.0,6.0,6.476,113.1,0.0,2.0
157,2017,31,7.0,141.3813548788067,7133.508669,34162.0,32.0,7.445599999999999,164.26,22.4,5.0
158,2018,31,7.0,63.13486637663145,1512.46263,10915.0,26.0,9.48,205.89999999999998,23.0,2.0
159,2019,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
160,2015,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
161,2016,32,7.0,18.09757613424487,558.725349,3942.0,9.0,7.55,135.0,0.0,1.0
162,2017,32,7.0,91.21541330018646,4182.074001,21025.0,10.0,7.4590000000000005,201.82,24.0,5.0
163,2018,32,7.0,73.86382846488502,2270.33436,14609.0,11.0,8.720749999999999,174.85000000000002,21.5,4.0
164,2019,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
165,2015,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
166,2016,33,7.0,15.504350528278433,851.703468,5050.0,0.0,6.654,141.9,0.0,1.0
167,2017,33,7.0,206.05792417650713,13489.132544999999,68512.0,22.0,8.0605,193.6833333333333,17.833333333333332,6.0
168,2018,33,7.0,45.739341205717835,2618.758506,8861.0,9.0,8.6475,210.39999999999998,21.5,2.0
169,2019,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
170,2015,34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
171,2016,34,8.0,57.676507147296455,2936.6709330000003,13568.0,10.0,7.842666666666666,149.55,0.0,3.0
172,2017,34,8.0,117.15767557489124,7664.018879999998,29910.0,8.0,7.199599999999999,178.66000000000003,20.0,5.0
173,2018,34,7.0,119.1964574269733,7461.919752000001,27969.0,9.0,7.542666666666666,178.6,25.666666666666668,3.0
174,2019,34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
175,2015,35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
176,2016,35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
177,2017,35,8.0,137.93859540087013,9185.011668,36407.0,8.0,6.8335,148.98333333333335,18.666666666666668,6.0
178,2018,35,8.0,99.22765692977005,8716.509144,1009925.0,9.0,3.760222222222222,89.60000000000001,23.5,9.0
179,2019,35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
180,2015,36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
181,2016,36,8.0,41.3088875077688,0.0,7800.0,0.0,8.36,0.0,0.0,3.0
182,2017,36,8.0,92.7377874456184,7246.369221,52782.0,0.0,5.0435,147.3,23.0,2.0
183,2018,36,8.0,39.81448104412679,5705.363369999999,22078.0,1.0,3.6806000000000005,132.11999999999998,15.0,5.0
184,2019,36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
185,2015,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
186,2016,37,8.0,11.322436295835924,0.0,2700.0,0.0,6.9825,0.0,0.0,2.0
187,2017,37,8.0,83.51423244251086,5125.968792,22560.0,13.0,6.264,159.78000000000003,24.666666666666668,5.0
188,2018,37,8.0,35.04133001864513,5110.5488909999995,19767.0,6.0,3.248333333333333,110.69999999999999,0.0,6.0
189,2019,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
190,2015,38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
191,2016,38,8.0,33.90341827221877,0.0,6000.0,0.0,8.632,0.0,0.0,3.0
192,2017,38,8.75,76.5230577998757,7365.46335,25789.0,13.0,4.9395,181.87499999999997,19.666666666666668,8.0
193,2018,38,8.0,103.10254816656308,7828.716546,24183.0,17.0,7.557599999999999,197.14000000000001,15.25,5.0
194,2019,38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
195,2015,39,9.0,29.906339341205715,0.0,7200.0,0.0,6.733666666666667,0.0,0.0,3.0
196,2016,39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
197,2017,39,9.0,53.43486637663146,4686.993738,26285.0,20.0,4.267428571428571,122.17142857142858,16.0,7.0
198,2018,39,9.0,16.441702921068988,1082.6739,3725.0,0.0,7.394,178.7,19.0,1.0
199,2019,39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200,2015,40,9.0,8.401802361715351,0.0,1800.0,0.0,7.51,0.0,0.0,1.0
201,2016,40,9.0,10.892355500310751,0.0,1986.0,0.0,8.825,0.0,0.0,1.0
202,2017,40,9.0,207.7858297078931,6933.706122,58705.0,75.0,6.1068,150.4,13.666666666666666,5.0
203,2018,40,9.0,5.737725295214419,711.94011,2187.0,0.0,4.67,136.5,18.0,1.0
204,2019,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
205,2015,41,9.0,26.505717837165943,0.0,7189.0,0.0,6.025666666666666,0.0,0.0,3.0
206,2016,41,9.0,12.07091361093847,316.92817799999995,6773.0,0.0,1.44725,175.1,0.0,4.0
207,2017,41,9.0,51.61901802361715,859.57746,13992.0,9.0,6.7525,153.53333333333333,16.333333333333332,4.0
